"","service_date","from_stop_id","to_stop_id","route_id","direction_id","start_time_sec","end_time_sec","travel_time_sec","from_stop_sequence","from_stop_name","from_stop_lon","from_stop_lat","stop_sequence","stop_name","stop_lon","stop_lat"
"186","2021-11-05",70126,70144,"Green-B",1,68914,70041,1127,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"187","2021-11-05",70126,70144,"Green-B",1,67987,68822,835,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"188","2021-11-05",70126,70144,"Green-B",1,27769,28553,784,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"189","2021-11-05",70126,70144,"Green-B",1,26811,27466,655,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"190","2021-11-05",70126,70144,"Green-B",1,26559,27346,787,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"191","2021-11-05",70126,70144,"Green-B",1,27290,28132,842,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"192","2021-11-05",70126,70144,"Green-B",1,73517,74317,800,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"193","2021-11-05",70126,70144,"Green-B",1,73072,73880,808,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"194","2021-11-05",70126,70144,"Green-B",1,36877,37810,933,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"195","2021-11-05",70126,70144,"Green-B",1,37323,38354,1031,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"196","2021-11-05",70126,70144,"Green-B",1,37884,38798,914,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"197","2021-11-05",70126,70144,"Green-B",1,38302,39120,818,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"198","2021-11-05",70126,70144,"Green-B",1,61744,62758,1014,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"199","2021-11-05",70126,70144,"Green-B",1,61645,62463,818,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"200","2021-11-05",70126,70144,"Green-B",1,61026,62018,992,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"201","2021-11-05",70126,70144,"Green-B",1,60674,61347,673,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"202","2021-11-05",70126,70144,"Green-B",1,60430,61230,800,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"203","2021-12-03",70126,70144,"Green-B",1,45571,46269,698,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"204","2021-12-03",70126,70144,"Green-B",1,45365,45961,596,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"205","2021-12-03",70126,70144,"Green-B",1,44690,45382,692,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"206","2021-12-03",70126,70144,"Green-B",1,46109,46729,620,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"207","2021-12-03",70126,70144,"Green-B",1,66079,66843,764,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"208","2021-12-03",70126,70144,"Green-B",1,66552,67395,843,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"209","2021-12-03",70126,70144,"Green-B",1,65718,66729,1011,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"210","2021-12-03",70126,70144,"Green-B",1,67026,67833,807,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"211","2021-12-03",70126,70144,"Green-B",1,68891,69600,709,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"212","2021-12-03",70126,70144,"Green-B",1,68891,69606,715,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"213","2021-12-03",70126,70144,"Green-B",1,68362,69054,692,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"214","2021-12-03",70126,70144,"Green-B",1,67871,68856,985,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"215","2021-12-03",70126,70144,"Green-B",1,77474,78069,595,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"216","2021-12-03",70126,70144,"Green-B",1,77582,78387,805,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"217","2021-12-03",70126,70144,"Green-B",1,78351,79042,691,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"218","2021-12-03",70126,70144,"Green-B",1,83413,84008,595,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"219","2021-12-03",70126,70144,"Green-B",1,63186,64099,913,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"220","2021-12-03",70126,70144,"Green-B",1,63936,64652,716,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"221","2021-12-03",70126,70144,"Green-B",1,62830,63450,620,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"222","2021-12-03",70126,70144,"Green-B",1,62836,63450,614,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"223","2021-12-03",70126,70144,"Green-B",1,65231,65952,721,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"224","2021-12-03",70126,70144,"Green-B",1,64514,65421,907,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"225","2021-12-03",70126,70144,"Green-B",1,65474,66184,710,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"226","2021-12-03",70126,70144,"Green-B",1,37970,38673,703,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"227","2021-12-03",70126,70144,"Green-B",1,37430,38121,691,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"228","2021-12-03",70126,70144,"Green-B",1,38644,39444,800,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"229","2021-12-03",70126,70144,"Green-B",1,33763,34514,751,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"230","2021-12-03",70126,70144,"Green-B",1,34486,35394,908,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"231","2021-12-03",70126,70144,"Green-B",1,35083,35843,760,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"232","2021-12-03",70126,70144,"Green-B",1,34004,34720,716,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"233","2021-12-03",70126,70144,"Green-B",1,33519,34277,758,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"234","2021-12-03",70126,70144,"Green-B",1,33525,34282,757,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"235","2021-12-03",70126,70144,"Green-B",1,42917,43736,819,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"236","2021-12-03",70126,70144,"Green-B",1,42491,43404,913,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"237","2021-12-03",70126,70144,"Green-B",1,43914,44714,800,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"238","2021-12-03",70126,70144,"Green-B",1,43703,44419,716,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"239","2021-12-03",70126,70144,"Green-B",1,21808,22373,565,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"240","2021-12-03",70126,70144,"Green-B",1,21194,21819,625,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"241","2021-12-03",70126,70144,"Green-B",1,22488,23185,697,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"242","2021-12-03",70126,70144,"Green-B",1,39524,40698,1174,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"243","2021-12-03",70126,70144,"Green-B",1,39310,40284,974,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"244","2021-12-03",70126,70144,"Green-B",1,40296,41061,765,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"245","2021-12-03",70126,70144,"Green-B",1,39839,40765,926,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"246","2021-12-03",70126,70144,"Green-B",1,39401,40538,1137,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"247","2021-12-03",70126,70144,"Green-B",1,40617,41441,824,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"248","2021-12-03",70126,70144,"Green-B",1,42160,42861,701,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"249","2021-12-03",70126,70144,"Green-B",1,41301,42210,909,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"250","2021-12-03",70126,70144,"Green-B",1,47626,48444,818,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"251","2021-12-03",70126,70144,"Green-B",1,46560,47167,607,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"252","2021-12-03",70126,70144,"Green-B",1,49532,50337,805,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"253","2021-12-03",70126,70144,"Green-B",1,48545,49236,691,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"254","2021-12-03",70126,70144,"Green-B",1,47892,48795,903,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"255","2021-12-03",70126,70144,"Green-B",1,48645,49456,811,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"256","2021-12-03",70126,70144,"Green-B",1,48325,49137,812,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"257","2021-12-03",70126,70144,"Green-B",1,32682,33482,800,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"258","2021-12-03",70126,70144,"Green-B",1,31962,32749,787,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"259","2021-12-03",70126,70144,"Green-B",1,32488,33089,601,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"260","2021-12-03",70126,70144,"Green-B",1,57070,57893,823,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"261","2021-12-03",70126,70144,"Green-B",1,57796,58463,667,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"262","2021-12-03",70126,70144,"Green-B",1,58505,59342,837,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"263","2021-12-03",70126,70144,"Green-B",1,27895,28562,667,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"264","2021-12-03",70126,70144,"Green-B",1,26442,27127,685,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"265","2021-12-03",70126,70144,"Green-B",1,27045,27820,775,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"266","2021-12-03",70126,70144,"Green-B",1,27051,27820,769,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"267","2021-12-03",70126,70144,"Green-B",1,27409,28210,801,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"268","2021-12-03",70126,70144,"Green-B",1,73947,74638,691,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"269","2021-12-03",70126,70144,"Green-B",1,73328,74097,769,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"270","2021-12-03",70126,70144,"Green-B",1,74639,75312,673,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"271","2021-12-03",70126,70144,"Green-B",1,87145,87836,691,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"272","2021-12-03",70126,70144,"Green-B",1,86615,87282,667,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"273","2021-12-03",70126,70144,"Green-B",1,88026,88609,583,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"274","2021-12-03",70126,70144,"Green-B",1,61874,62661,787,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"275","2021-12-03",70126,70144,"Green-B",1,61030,61691,661,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"276","2021-12-03",70126,70144,"Green-B",1,60430,61229,799,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"277","2021-12-03",70126,70144,"Green-B",1,61396,62346,950,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"278","2021-12-03",70126,70144,"Green-B",1,71532,72447,915,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"279","2021-12-03",70126,70144,"Green-B",1,72201,73115,914,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"280","2021-12-03",70126,70144,"Green-B",1,78722,79595,873,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"281","2021-12-03",70126,70144,"Green-B",1,79783,80366,583,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"282","2021-12-03",70126,70144,"Green-B",1,79893,80544,651,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"283","2021-12-03",70126,70144,"Green-B",1,85758,86317,559,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"284","2021-12-03",70126,70144,"Green-B",1,85169,85975,806,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"285","2021-12-03",70126,70144,"Green-B",1,83762,84869,1107,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"286","2021-12-03",70126,70144,"Green-B",1,84971,85592,621,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"287","2021-12-03",70126,70144,"Green-B",1,50102,51208,1106,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"288","2021-12-03",70126,70144,"Green-B",1,50526,51430,904,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"289","2021-12-03",70126,70144,"Green-B",1,51070,52116,1046,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"290","2021-12-03",70126,70144,"Green-B",1,20597,21284,687,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"291","2021-12-03",70126,70144,"Green-B",1,19496,20071,575,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"292","2021-12-03",70126,70144,"Green-B",1,20044,20639,595,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"293","2021-12-03",70126,70144,"Green-B",1,80566,81359,793,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"294","2021-12-03",70126,70144,"Green-B",1,81693,82450,757,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"295","2021-12-03",70126,70144,"Green-B",1,30186,31280,1094,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"296","2021-12-03",70126,70144,"Green-B",1,31130,31870,740,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"297","2021-12-03",70126,70144,"Green-B",1,30053,31063,1010,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"298","2021-12-03",70126,70144,"Green-B",1,31489,32300,811,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"299","2021-12-03",70126,70144,"Green-B",1,18951,19528,577,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"300","2021-12-03",70126,70144,"Green-B",1,22847,23495,648,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"301","2021-12-03",70126,70144,"Green-B",1,24281,24932,651,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"302","2021-12-03",70126,70144,"Green-B",1,23565,24172,607,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"303","2021-12-03",70126,70144,"Green-B",1,23680,24362,682,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"304","2021-12-03",70126,70144,"Green-B",1,58752,59497,745,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"305","2021-12-03",70126,70144,"Green-B",1,58982,59793,811,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"306","2021-12-03",70126,70144,"Green-B",1,59593,60537,944,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"307","2021-12-03",70126,70144,"Green-B",1,36327,37020,693,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"308","2021-12-03",70126,70144,"Green-B",1,35451,36282,831,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"309","2021-12-03",70126,70144,"Green-B",1,36058,36809,751,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"310","2021-12-03",70126,70144,"Green-B",1,25490,26253,763,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"311","2021-12-03",70126,70144,"Green-B",1,24881,25561,680,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"312","2021-12-03",70126,70144,"Green-B",1,25251,25907,656,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"313","2021-12-03",70126,70144,"Green-B",1,26088,26809,721,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"314","2021-12-03",70126,70144,"Green-B",1,53035,53930,895,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"315","2021-12-03",70126,70144,"Green-B",1,51880,52565,685,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"316","2021-12-03",70126,70144,"Green-B",1,52048,53107,1059,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"317","2021-12-03",70126,70144,"Green-B",1,52626,53299,673,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"318","2021-12-03",70126,70144,"Green-B",1,54183,54960,777,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"319","2021-12-03",70126,70144,"Green-B",1,54551,55291,740,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"320","2021-12-03",70126,70144,"Green-B",1,56849,57492,643,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"321","2021-12-03",70126,70144,"Green-B",1,56108,56836,728,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"322","2021-12-03",70126,70144,"Green-B",1,55150,55847,697,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"323","2021-12-03",70126,70144,"Green-B",1,55395,56165,770,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"324","2021-12-03",70126,70144,"Green-B",1,28361,28998,637,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"325","2021-12-03",70126,70144,"Green-B",1,29212,29909,697,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"326","2021-12-03",70126,70144,"Green-B",1,28737,29332,595,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"327","2021-12-03",70126,70144,"Green-B",1,29560,30293,733,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"328","2021-12-03",70126,70144,"Green-B",1,71000,71782,782,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"329","2021-12-03",70126,70144,"Green-B",1,69666,70372,706,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"330","2021-12-03",70126,70144,"Green-B",1,70650,71566,916,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"331","2021-12-03",70126,70144,"Green-B",1,75197,75984,787,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"332","2021-12-03",70126,70144,"Green-B",1,76267,77180,913,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"333","2021-12-03",70126,70144,"Green-B",1,75931,76930,999,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
